FID,INTERACTION_ID,INTERACTIONS
523330,E6C8A7D04D87D02EFC5E0DE3CD010968D80C1BC4,4
608527,ED59B8D3C47B6DB1C1C1A5F04FADB8BB71899BC5,4
371853,5FEBA013B1C0B19991DE9CFB2AA9B2393D1822E0,4
407021,32A7AA8535EB9EE8483BFFFACB430F69A6E11EC1,4
601058,ACB319D27F19EBEC968D1B8E2DE011D939BBA1F7,4
534280,6E75F252E1C6F4CA4682568736DAB37DCDDBCC60,4
371853,091B4D747726A2B972F43E5914DFBDE2C72B5D79,4
460843,932AF89095D58B8C47EDDE5EB15FF210C958B639,4
425675,7B6F8E42DA2F72773C4EEFA134266D8D2CFDDDFB,4
413592,CC069F5C5692198B81BC3437116F7DFBD4814B5B,4
289777,2477C1E5B744E3451F3463C682DC848A24FDCD1D,4
371853,8B369869A04F8E882188410E177617E4FA7834E8,4
504228,8DA6B4153CE9BC6EE68F14B314D58C2BA5724BD0,4
418296,A631434C9D345DF4A26EC1894C15AC317FEF8FD8,4
368422,07651A7C2EDB01159465C31B22A2C55C78EB523B,4
368422,4168A162492ED6E17AB36549978B2AA1C7767194,4
379750,4C1C4F49B90F31E4C7325A39E85F540235448DC6,4
560990,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
358602,603AFC18495CF79C982C94B64AA9C202B4DADCBA,4
450425,4925D35F255DD7EE236421C0D9B911FC9A767AF7,4
563445,202CA2494F5B789B1A87C9FB2A3CF8296B76FB3B,4
563445,B4957E0D0100F5AB1CE7178D7EECE50D96522DC6,4
379750,D12C4BCA3F57A93DBEFAC3974F3C1289D4F035F0,4
450425,B5719F03A96FB0317DA64A9AFBEAFBB15F793404,4
601169,3D5A76A2D2D2F00FE8775F8B63DB91E828AB16C4,4
547956,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
649057,1C4FAA8B0DDD97257A373C603DA76DCBB1144FB0,4
563445,3FDF046BAACD1A60197FCB3F35AFD1E71BFB8B86,4
601169,89EA229359A05B3E9CDEF0CE3D77B04EAE5C7884,4
403142,955BC26A92897B2B74C72F1DEA03DF46DD563D01,4
499008,47A76B9A0ACDA75C43B9C3041B7F588D4A1CFCF6,4
601169,07D85D8B7CBCB53F913053D5C3FCA002B178DED8,4
416704,38F50987B9F0D3FE33D2548CBF6B1A11B652884B,4
601058,4D2EAAA2CFF3C4CDB15D14DC31EDDE0EE1E11444,4
572503,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
355066,01CE9F44A551BC1BB7CFBF1F35A47C271BA12C5F,4
563445,2C0779A4011C189E147960C8395FD81C06A26984,4
407704,0477DB425A53791181C508002BCDE1AD8F89FB49,4
563445,40204B6FD7C5C5BB9BE644548FFF03DA6145008A,4
601169,AEFAFA8A53D8C0693414152B72C283AE818EF652,4
371853,1D83F7E0787C812924A8CFCF7CE3981602A91626,4
371853,12DA76A4FFCD1B02B7D6425D6384743E9F2FDA48,4
563445,B4E7DF75E10C15223EA740C459E48CF7C041619F,4
504228,0929AAC373EE9978F92159074E4A0837EEA74EB4,4
355066,96E9F7FF60FC2ACB32ED52865B97F56A4F7E835B,4
355066,C391FBE595BBF56EE0DD230892B6B074634AC85F,4
608527,7C497C2C5BDDE363867CEA38EC90392965A89A53,4
601169,9D83BF1CE8FEE9991D33CAF3C828FF99C4F8C61E,4
563445,95F56809157FC039D97E47A7C546D64EC7F4A6E8,4
808651,5CCD88D06F0A2BB547FE56EDE37BFB73474108BA,4
347793,2830C600B3EA449A83F4F310B9A306B7E70F8AE0,4
601169,1DA52AB87CD303BB5E2B34D8DFA7E52E1B779394,4
460843,EBA20CD0E1AA3EE73F30169C22ADB4AC1E5C0205,4
371853,91A8223D7FC910A6A318D2EE167FD78A5ED25D0F,4
563445,599A6731E4D3ECCFF36FBB867BE5E6637909F71C,4
601169,599006C6F8E1BCF15DB7DCAE255A3B2A8021D8D1,4
345484,308CF64891F2047193256FA78248934C9D205E83,4
291140,CE51D2D11007E68FE7FEEFC29869A4170DF67356,4
371853,C58E77997C1A117CB29705FB0CFCF3FA7AE893DC,4
403142,5701046A3EACD180D765256DCACF0C37251022AB,4
371853,70CF9D61B2EBD7FA5632BDCA79DF8F1FC97EB480,4
601169,DAD97EB7316AC287C3FD25239AF994B6E1665244,4
345484,CD1763CB1530B8ECE38D9FCC8C6707075B1984C8,4
608527,1333C2359230F72042C8D894E5EB9D772A8035C4,4
397290,301E1748A6F9C17D091D472381AF352C622575A6,4
419871,AD3F72F8E4887C92AED331DA1DA63AF5C117A1DF,4
563445,93CEB9B2E4D56FD26F25EDE66F51365B9C416B5E,4
601058,3E68054CA6EAE290CAE269DF39A840798B0B17DD,4
371853,70AD3AD29C954ACBAF4014C53849E807713B58B1,4
605371,9C042CA1F5CC111CF2D030F594594F778413428E,4
372573,76806BF464B436750E0A1E345D07D8E3A3036FD6,4
608527,863FC93864C2C606B693F4C7A154592ECF156410,4
318181,C6746225BD6AA1CE0D6617C25BABF5518CB66E48,4
602457,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
808651,A5F77227BD37A991313C780703EEC0A101935633,4
368422,3536A2A3DB8E8815699C3AF72040FA72091CE072,4
293382,3672A0AF005630D344888F32907183769875A5C6,4
483322,C9306CDB56F352A9A824E90670A18DCE50108C20,4
403142,BB08E4E85A50D59FCF2561888BC32371D4FF6451,4
601169,D05217F96DBC85052A734181FD9F8A2779597D5B,4
267696,7E5656CD1468CF3F04022B6DCB1FAE018A130AC6,4
416649,62E16C821ADA7DC4F3B5F78449488FD488C5A6BE,4
608527,514A47D823431A0AD64B17FFD30A72A4DA898292,4
563445,70093517FF06A514F0EAE4CFA4EEC8C8BCB65A55,4
601169,0CE8B619A19BAA88D8D63491BC64D183ECAA78BF,4
601169,CAC9386BD687EC244403F60840902FF6D3852358,4
563445,97ADCBA9EF14EB2CC3D864C9E9A1FF9E632CD2A8,4
825547,825848,4
699911,12142,4
786858,605889,4
443909,512731,4
518889,459311,4
426316,537227,4
625799,20909,4
445796,2211,4
360249,593657,4
348561,230238,4
825541,826008,4
218753,248564,4
511809,420657,4
825541,825719,4
502718,531162,4
284439,18883,4
235170,20909,4
786858,309535,4
337056,4482,4
331769,20805,4
825487,825289,4
432891,99,4
21307,602,4
460287,1171,4
786858,337520,4
270138,195117,4
674464,518694,4
225736,12342,4
416401,234616,4
250739,258099,4
461386,321969,4
345093,17356,4
309423,230238,4
675222,805631,4
809944,216511,4
604756,343261,4
436294,321969,4
531162,481970,4
509256,247143,4
724540,602,4
258335,565051,4
518924,253127,4
474415,230238,4
284439,630003,4
406334,230238,4
549271,12142,4
502908,380660,4
210833,421249,4
510583,20909,4
531162,474534,4
262301,4795,4
433335,385955,4
579583,385955,4
20965,20909,4
8004,602,4
559525,21773,4
605092,238032,4
535736,423235,4
825487,825263,4
658094,558876,4
629540,418296,4
444929,321969,4
503362,388302,4
563445,217780,4
475023,490963,4
533043,321969,4
311933,285604,4
381567,537227,4
825838,825874,4
239748,8447,4
785166,384087,4
234616,481970,4
531162,492983,4
547002,537227,4
450425,478436,4
473086,441807,4
816433,218369,4
644583,460666,4
460287,3887,4
262303,565051,4
284439,550912,4
255512,565051,4
5431,222144,4
256130,496251,4
702530,263574,4
634266,312248,4
499405,14351,4
440812,366713,4
510347,366713,4
394357,311933,4
281836,597941,4
381208,23449,4
786858,508777,4
21438,565051,4
284439,499575,4
519322,366713,4
21272,565051,4
6162,496118,4
7759,20909,4
450425,500207,4
341731,263750,4
816433,513788,4
460287,575561,4
495219,321969,4
548614,539956,4
474136,385955,4
460287,398480,4
191885,366713,4
637069,793906,4
509403,13086,4
621391,385955,4
521710,475296,4
701130,407183,4
502639,2904,4
601058,9152,4
414708,276562,4
770961,99,4
786858,518005,4
563445,533932,4
450425,348537,4
364927,326702,4
522165,2433,4
427260,531162,4
574781,236812,4
199989,487576,4
416672,602,4
230238,427349,4
473086,7910,4
537227,772614,4
601169,6F05C527335DAB435BF9D92199F2ECEA59535A93,4
262301,201299,4
293382,ECCA2BD7DD4949F96D73BC7E317EB4327AF3018A,4
403142,395F63ABC68133891503034461F0B0D0DF6E30D5,4
403142,091B4D747726A2B972F43E5914DFBDE2C72B5D79,4
373597,A915ADFAD0C253EBD20E9A13E143736DDBE71121,4
418881,0CDD123262E2DDD4117557638930F57C0D7D77B8,4
612196,3DB7ABC6DC29555BA09F8D622C0D011270035009,4
456675,422233,4
15207,461220,4
580187,537227,4
601169,DD56A984D3FF78DB021D7189644B25F7FBCCFE5F,4
371853,3D65E9DC13822BC4D99A5C89D8D921328364AEA5,4
601169,D3EBAAFC36E7CC40D04422356E9178A6BBA345A5,4
572692,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
413592,72DB718AFD53883EF84E86654AE0593C55097A8F,4
371853,EB91C9946621462494E129C302BD7A2B66B60F39,4
487193,5039F5EF9C246DD502A4203C30D03190A245522C,4
815837,6D52796AC5C77570893D5E58B843E5516FB55787,4
345484,472195B1B4B750E1B9059421FF2BB2B348531383,4
601058,0E5DE795A09F307B61CB65A7868BE635E3AD9AA3,4
694296,6C4F220EE2A755E0A968B0AFDF103116D1CAE701,4
608527,E8BA18EAD2D51F86174DC4E7B3E3D01BC11FE958,4
601058,B31A6C66CA0377E379370BAAA8088BFB35A91FF2,4
355066,0FB87ED0606AEFAAE099F8AB0A4F075AEAD14158,4
798552,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
608527,0BAC65F75BC99B00AD59288BD1FA65EF76CED536,4
478311,C7D7D117A434263EFEB9C01CC4CA316F69BB3700,4
406863,B8ECF041FCFAEFA12A79AFCCB8106D393B463386,4
612743,A91F4E3760794DC0636B5E2969938D8C9C4C78DC,4
511965,1E7C2A518DAA6D2372144CA33B76E4F67D30C5B0,4
563445,12E57CB7517EAA425B22DDB62E893B39D0E5FF2F,4
563445,740197931AC465C50CB4DB7B283A8AE8598E253C,4
563445,09293DDA4362223616AF405E15C2A71C22E26744,4
450425,E74A31F78993DDA47A504197315CBAD057B3E2BC,4
601058,ADEBEEB9A96313D5ECE9CE322D26130930ED23CF,4
345484,720B70AB453F3ABDBCC7E6F4ADD958BB8F68A9B4,4
529314,D7E7612DBB3FBF34EEB741120B80E9C00C412257,4
563445,4FB763180A414ED7EA35799EBECCBCD676D59EED,4
467706,0AFE109338A81E277353E0397B131595862C9DFE,4
327775,747D6D25488E79F7BC76A3E139312BFE829C2793,4
601169,75511B6E799ED395F0C218F6ACBB50D0A5D0B15E,4
499008,88B149CA807D458450657DF34ACF5F2417516470,4
563445,79FA7E10C2064F1E4319DCD2D56F66ADB08FD8DE,4
450425,69E4173582621FCD56522B32EE6BD7DBA7A5B91C,4
784503,B41FAD0D0BCB1482DEC57D09F74B1724ECFB52E2,4
416649,A9A1ED00660604559A0C18E1DF921A83CB61DFDE,4
601058,B15CAF4125569D6974501FC192C291E88C09180B,4
396125,2466C858A4AF536C4EA409D968EEE9650B11B146,4
450425,1F8688A517ACA65B849822AB3D1CBBE95E11CD7B,4
339515,B437866C95E869B42C9076023CB9E4C74309CB73,4
355066,9B71784828E39C68A4A7BCB6C57F011B97B05E80,4
500500,4ACD710AA8B45FC385E51BDE067691B2E8C4C357,4
563445,916E8501CDC7F54DB3494C1F895DE643BCB6BC00,4
608527,1E25170A2D06FA2CDD6C0385DBBF818B92104C6C,4
532370,C01DE307EFE160E128189652875C3BAFB73DD600,4
601058,9F5867BEE357F2E8ED94FB4DC2AAA0D9B3359B06,4
372573,1DBFF03CA7799DEB154B0C281F99BF7B141312FD,4
658688,CD579E80A2B432A24A8CF1BE87C47F15BA6E90C4,4
371853,47A62DA96471DC56086A641B258D53341035AC51,4
475152,54A3ACB0090CB9A7DB9F8E8898773CE505782108,4
563445,502B79AC5A0D543BCB7B7133877180134D89E1A3,4
475326,BF46DD6F3E95A536FE484F5CACFD6E316D5D1091,4
450425,90EC690373C99FA421B4651BC1D4B6D634984B93,4
425675,92B27B93439F3E3FF203FD76B197046F99C0261D,4
492032,C5E10C02DDF026DFAA007E109375A0BE1D3FF882,4
563445,A5ADB3475FF57B481F8F1A373CB9BFA5D4E2FD43,4
612367,2F30A964C24BEFE663B42BDE3CCD1E603C8B5056,4
508425,52365CB7C0A1E092C1AD5D0D3C2ABF86A7CB801E,4
535734,F8CE73A53EC900AAFDB4B2206F7FFC4981473DC8,4
601169,CBBA9A3F3B14196B0909C4BFB2E032054E15326B,4
563445,485999,4
614396,1EC5A2335AFA26E8C4B2B183EDA6030BC75F3B2B,4
601169,ED2404F1844BBBD371761FFC305FA37DBF5284E7,4
601169,83A47ED52C7485CE67F1C7CDC02705E0C2EF8964,4
339515,96E9F7FF60FC2ACB32ED52865B97F56A4F7E835B,4
371853,19B4068F346E30499D55A707988605689C1C4E8B,4
396088,0652DB46EC65D7D5ED4E3CBC800A072BC83983FD,4
808651,6446F2D673E57EBB7945B2E634C803A8F4D82338,4
808651,5579630A007C10CA61339A9D9FD8CF6ED387748A,4
450425,285C8ED52A97DA5C65DFBD83444922F7DADF89F5,4
508315,CD0C6824B44F3C6D5C79FC08DBFFEECF87F0E04B,4
601058,E4E1F2D3811E9E3F07C8401AB361B354AF6FD0A4,4
601169,C4AF1F2F7966D8D07DD0BDFF75543FD29FD23AA1,4
410224,70745682808BD573A793FC801CE12333E17CCA54,4
601169,E63BA46E50475F5C2FAD96A580CA48449D041130,4
355066,25131082311E0125AB503D5ADC5A02ADF39C6F35,4
608527,979F3C1C0CED1C06C884E442F3B5A38CC4792CB2,4
450425,25961130D7585783E7613849E49F7C527A1E01DA,4
601169,64D3BC2FEF396B9590E896859C1F0F6D10EE3E88,4
563445,8594762E5AB89E7EDA6C70D28F1A854A37CDEA71,4
612367,A444B4FFE13F7D001A789CD3867880AE06AB0C98,4
406863,1AABD262A40B6AAFFD25A3F6E450509350C3A8C8,4
396125,33583157306EE1B23B9260DD47A5400304A57922,4
563445,76BCCC31DC276198652F65D30E399DD92233DD8B,4
563445,75206198D397B7BA0492F1E0523690DC9FCC6255,4
563445,5C3C32FA9E8181AF69F9115A13042EE3452264E4,4
450425,61BE739339520C953A8D1D2535509867B3DED54A,4
601058,B10FFAA0160426048A10E979D2F929ABD226CC4C,4
601058,1DC3FF9020BD41E051277556FA7A901723F669FB,4
450425,FCBCBD6B9CF1E61ECFAD5E656E3582342C8585D3,4
601058,4ADBC89233B1D1E319D9BAD48CCCD7B4724E4F6A,4
413592,16C4C1EC0C29FB8A8F65A13DCFBFCBFFA9AA5016,4
563445,68903C1631C03E3C6DE3DED77D4D5B4A131D2FF4,4
612367,1DFE0EAC10D3B825F63840874873F63A1DEB0B40,4
601169,794B16B499DCA67AD230DDFF6CC509A4DB8E0BDB,4
563445,D7F03076816A5F7287587D031C528A7B6B34F7E2,4
608527,143E5394611F5424965034121CA9E57AE2EF7D0A,4
506657,19A607F08763CF2D8320D8B3694C89D3F52A6749,4
563445,2AAC79FEB62D81DCB194F046098E71B2323A7E08,4
511965,0856FECEBFE5FFB867B2F30528BEF21AFE87D750,4
355066,52AE2D1CE24C5BADD5B6B326C7E911DAD940F3D8,4
601169,87B3C22199BE769AED421A2D47CDCFB857C0956C,4
808651,96576CFA1DE790B76E5AC436A7375D3D2703E8B8,4
608527,E8C30077F0D4B916EABAE23E8AF922642B6A8B4B,4
815837,F136EE325D73297C780015CE30114F0C075733FD,4
601169,710C981206A484F862258F59C029A2C07DD07050,4
529314,9ED1CDA80CBFE67BA94355345E70CCEDBB6CBD8A,4
601169,658F2FBCE9125F714E373A7462FD53F0241B5DB4,4
483322,F3F3C0AB2C3C5489A19768C7A05D09957AC4BD7D,4
446229,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
601169,C8E3700D3DB7E58AF9A6637DD269665D45B7F329,4
808651,9E779E98B8A2E5F31A1891D23B4E27C34AE15391,4
605371,945CFA6D54573769B5171A5B1C0975B8D0F71AD8,4
608527,AD339EF2BEBF7B71C3EF477FB0EC86CF992E369B,4
739400,379430BFED70C393E2E99F773064FAE7CEEB418A,4
608527,0C5A99585D13212C895494D8C51F3E1B26E3DCE9,4
368422,61A74BA76AA8904B62A38CFBBCA0D38EF1C528EF,4
601058,31C614EAF2BA2793FCC1D971064E85560BDF30F5,4
601169,7F8C2A913A70536000A659D8708FBE3C2FD2E2FA,4
407021,48ABF1C5764E36A4356E3F48CC58F47F572399C7,4
285604,466926,4
416649,FB80DB1E26A6BD2085761876A60E46E251FCB267,4
355066,4890D31EE0B2846D9DBBC6AD71810A4315DF8D04,4
502052,1E35763109D9F66095A06EB92D5079DD6F3D8BD8,4
421222,B2A6606862D70571B5F04E5D9DB8E6E937A21FD0,4
282520,602,4
740824,824859,4
537227,474541,4
430593,385955,4
550048,12741,4
417000,343261,4
537227,409616,4
531162,316578,4
786858,537424,4
412582,718636,4
508744,677500,4
21462,565051,4
385793,802714,4
262301,326702,4
527006,537227,4
460287,508144,4
485123,20909,4
742300,824564,4
258737,12142,4
318908,445389,4
462591,602,4
785762,537227,4
260657,307736,4
508744,463031,4
524745,321969,4
825487,825009,4
284439,20270,4
481441,12239,4
460287,332601,4
815285,602,4
821566,510364,4
398799,472,4
443225,626256,4
809795,190081,4
625770,1725,4
725881,622336,4
372573,8EC7B64006DBF14D3E9411BAC2ABC90D5F0BBE12,4
218753,24077,4
12741,291765,4
513103,366713,4
810171,537227,4
530553,321969,4
450425,416878,4
211734,635743,4
390392,190075,4
667324,236812,4
804194,3430,4
279485,455463,4
768621,17727,4
416361,305058,4
434402,321969,4
223778,10947,4
374189,313988,4
618050,380163,4
374189,16545,4
440766,593657,4
600855,416401,4
450425,448182,4
434202,378440,4
305491,537227,4
604143,321969,4
742300,824311,4
440448,321969,4
390278,537227,4
664193,343261,4
513598,12142,4
311933,14464,4
354775,602,4
408746,421335,4
446697,253127,4
825547,826043,4
366075,20909,4
480793,644950,4
397392,507309,4
622464,12741,4
460287,500264,4
473086,518345,4
250739,557326,4
19408,230238,4
521007,377111,4
786858,709403,4
519200,366713,4
21353,602,4
407505,366713,4
473086,486341,4
284439,410781,4
449488,262383,4
284439,703908,4
392562,319999,4
725881,524900,4
449748,37,4
19129,409573,4
266782,403619,4
460287,255466,4
601169,E89A872D59D5627EC52EC07FA341AB1C7746C717,4
613204,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
407021,D8885259AA4D5D1DB87609E7F8C07DB1BD9AA9E5,4
563445,55863E85DB192869835DE6F694FE38AD480A688F,4
601169,DAC2F8D736738E7CC07D6A9450C58A174D57F68E,4
371853,E25BADAAD20C81608A256559B3724FEA21A10533,4
599742,3D69589589E9EC4B99017F08AFD2AA223EAC29A5,4
788171,565051,4
492249,12142,4
435501,263574,4
283802,321969,4
429694,292003,4
270138,423378,4
500500,8F24B8C995374CBEA2FB6C275BE9A3DF0E74E8B8,4
395053,248564,4
786858,448902,4
13323,5701,4
786858,508596,4
762129,253127,4
740099,824190,4
537227,486159,4
478311,6C93FD101D416FEBE314FCE7387AC505B347BA4A,4
601169,1C877999AA713760587571822B2926FD32956D34,4
450425,77BD07D5CC9CF9D29E0706987C3AAE5219F87986,4
618547,420657,4
780842,18865,4
543547,321969,4
444797,7806,4
460287,490932,4
725881,258886,4
237884,8447,4
512250,287136,4
10066,239,4
563445,419467,4
716094,15069,4
478311,8B3AE593C8F3891C0588777B764558A5557AD79C,4
808651,B69F1D7F1CA9A854E5A1A7F6546AE2F0361F51A7,4
450425,7644FA24E62A7E26F5F9C93AECB83D6BDE6A0140,4
608527,382D8889DC0F409FB69F365D9CD3F0C071B5CC08,4
527115,B463FA2C1586BABE41E6613D3F9AAEFAA8E7BCBB,4
508096,2751A115E4DB7F6AE3E706B7118CD9FAFD591E01,4
563445,E577990BFBE20EBA631EB4FE8363F0F8F9B32447,4
563445,FEC91839D5D047C75E05BD17CDB5CC1F06013613,4
381208,4F378760891582E7E7419134C1BE79FBB33D75C5,4
424006,70A864BD38EEA0877EF530DB325585E9CBC50273,4
339515,47CF6AF5FE31D4645940D51C0FDE576DE11C5B35,4
516122,4F378760891582E7E7419134C1BE79FBB33D75C5,4
601058,F9EBA1BD12414EB231C40226E845EAA1DB8028BB,4
416704,34C2CFF6D1E9F5F8A3D1DA229A8842BAF45D7226,4
563445,F28B4D485342DB0F6332A8E7CBCE11A18BD1B1D2,4
801468,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
418752,134498F17B5106A774ECFF842B2ED3575E7724A6,4
601169,BE09A7565399CD661754B6C7EE04001D5D3BC7FB,4
289777,CD5A52C6687DE780217D4D147B1458848F0D188C,4
268608,351598,4
450425,500244,4
401818,355110,4
425675,97334920A73C9090DE2826697FF3D7BCB68EB630,4
601058,CB4B6509514B0806556A0E551F3654BF3FEBBF74,4
478311,58EF5D9C37F23226C233ED89E2F4CB9A015EFB64,4
608527,BD4C7E49EDF640EC773B8BAB2570BE359014FF36,4
786858,378115,4
344667,537227,4
483365,602,4
627459,7679,4
450425,507602,4
442204,253127,4
618027,270138,4
278572,434908,4
742659,824954,4
759260,388302,4
563445,433444,4
501087,484981,4
411778,BFF977B1CF82F728FDF539AA93808636846E5002,4
484597,400028,4
250739,239396,4
689286,738978,4
262301,798992,4
621563,2904,4
4567,652934,4
262301,348814,4
781135,252375,4
371023,370704,4
520885,388302,4
356991,366713,4
415856,1325,4
542585,534378,4
311933,414955,4
299853,565051,4
247018,245124,4
485385,321969,4
680710,343261,4
406564,299135,4
324808,235863,4
511666,307834,4
329636,321969,4
750767,239,4
514505,15983,4
250739,1725,4
374189,195451,4
371455,261143E86AB4088AB60CF6BE815EB985626D5A6A,4
808651,4022D6BE7CB462430F56A96FFF41943B64F203D0,4
445959,388302,4
609256,20909,4
531162,3887,4
440475,343261,4
436055,440555,4
370259,343261,4
218753,440232,4
480793,449748,4
601169,7D6808273A3FA6F9032C11A40A3C81EDEB276A32,4
368422,A6651D3C0581716041228532F90150ED046C5CFB,4
601058,382752ADD21B41679D13084088328CEE07218984,4
270415,6B262621E1BD0A0CCA4CE6CEC8B94FA92FFB0D22,4
508425,CD1AC9BD3D410E66C3F20B3D59A2E234C6B916EE,4
563445,D7E8DC4D2F1B11841F07D5219E45E362142BC5E0,4
601169,0BAC65F75BC99B00AD59288BD1FA65EF76CED536,4
416704,DCFBA07C8B071E1146DA10B805DFE77CC425E68B,4
421222,D4A6127DAE0B500A1472136C4843D037705C8B42,4
563445,163F9E21A7426D77B8013A51C5EF6384117DF195,4
737309,06A7E179534C03874F41C3F6A7416685DE5D200F,4
601169,5B5C8DCF5EC54DAFB23D7E363FBBB6E675F847AE,4
483322,60EEFD7FE75505E65D14CE265DABC018318A9A71,4
563445,3C85F5049F65BA177D526FF33B8FE3C9AD1A842F,4
521341,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
608527,9CADA0A94636F3F8033D06E66085BF3AC7AF9B4C,4
815837,788D74B0BFF73D980F26E022F93D97463CBACF77,4
608527,438E9910B55C998784D384E3E17948ECCE77B163,4
492032,024DB29B7993C4F27A3DE61EBB3130E96C724807,4
601169,8BDCA60BD8F9439A4A4A2BDA996606849D1D3DAC,4
492032,6DED0EEFF78822F1E34AFFD3E21FDF3DA4197F2E,4
563445,B17FCF5B30771252EB16B420E93FDA0F987D53DC,4
530891,F20950B072817AA97423199A6E4EDD9B7ECF3E85,4
483322,AAC6AF7703D2000C6221AD17994D2F482539456C,4
450425,D98B856CF7B53DD3755639EA9961A52BAE9007E8,4
450425,A4E9A7CD9D5322C0AC19490387F36206D5133B96,4
608527,C4E4526A812B4DA45439D2781069705873EAA66A,4
608527,32DBBE7C769400F510FE35708A5E0272CAD39DDA,4
608527,D53D859DB51075F58CD68155F9EA80CE8B42209A,4
601058,57053A61FDFE2D9B55D71A7F36404075B3D879A0,4
355066,5DC5DF3EA9D1E4ECF88CDA422F8C1C1045E1B6BB,4
601169,EFD96710FF97BE5F27181D075B015ACC7B83A17B,4
406921,0E87707AE778B4DD9A2BC7E98D7020F493A4CA24,4
358602,F6DBD4DB3C1F3B9CC70343B8DBA29327407BAEA1,4
286367,F6E622820C6AA5C10910BAD16FA794D524E2D946,4
460843,A410ADF94EEA46FCE12E345AB64F5FC2BB2710A8,4
500500,26C0085BF8FD6AD8895EC060732A335A921AB0ED,4
608527,E9AB3DF8763B81B182ABF16B1DF9EB58836DC9CA,4
403142,734ACA9F63C04CBEB881CDF1FCCE04CE7E797614,4
305081,D9749923AFCD85D83F00D273FD62B1638C21AF42,4
355066,2D693AA475D7032CBE82215F150E838BC869B4B9,4
601058,4325CED3175271CD449D184C096BE7097B005333,4
492032,D78CB3B4CC752CA32664B69C8C728C2863B8CAF8,4
563445,FE6179AF38206C25E5FF4B5A8747749FBBC251D7,4
808651,4E5235331717DA96F392F61F1BBA84E63B843BEA,4
601169,C29CF52F1F7DCD88A4528BC1AA3E1498863B8F78,4
476100,419A0322E4B227C2A0386FD6430B79ABAB48ED21,4
808651,0EF41A7A64CFD237031E3C27FD8B209117C763D2,4
601169,E031ED5870EF1A938EF2B42A125D73526475AD15,4
503182,DD8CFC7475D15B5950D065EB1E0BF794B055A0A5,4
371853,D1FBF0DE2B856DC2311F8629482F48BFF6F1DC88,4
270415,B3FABCCC4944D446B1F1D6165C4B1D65D688D3A6,4
808651,0E5DC11665222B296F8140C99A60F1FCF376F49E,4
608527,83053C226190C81BD39129B53F19E164B834C332,4
371853,94BA1433C5FDCFEBC0E129CCD6D0D7838A981AF7,4
543038,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
499008,903FCB513D57ABC45252F405109C88B9D942B7E9,4
608527,D2A35F53847DF62A1A6AE2A3BD2F9F2C3AC874A7,4
563445,FC71C80C4658E67D108FF9F8BF0B6FA850F71586,4
601169,8348F056CC80592A7E381BB949AE156271ED34FA,4
601169,F6D5CDED264CC87620EA054BC74CDD0AABD56ADD,4
492032,ABA27AF2F725EAD2F0E59625A07AD284B70418BB,4
601058,B6DC775B76AF535784ABE8ACBB994518C228E55A,4
511965,72E192CEDD383107C06F608C710EEFBD11CD057F,4
403157,88D1B33B6FE6CE79E37D36634E7ABFFF0F0904B8,4
380588,431A6BB5EEBF78BD7C0600D8203E9AA053E54B16,4
508425,A3635709CAE47E78CCF77A858D3919EE688EE786,4
427487,4F378760891582E7E7419134C1BE79FBB33D75C5,4
416649,04C2779A1A5FD4E717F14A9D62E837B267B41A5E,4
396088,4C1BC3F47B7879FE1556D476D04475670910E7A9,4
405849,5F1B2308AB8BBE1EB4D3F1C893E3A232326C984D,4
403142,C3AB877307EB68B1D162E0AB49D4A857DA2FDABC,4
379750,798963BF5AD8ED04FAAB5084CFFBFF7326968E53,4
601058,7C64AEB13F376C92D888393692E12247D4AE04AE,4
345484,955BC26A92897B2B74C72F1DEA03DF46DD563D01,4
608527,A38DC69E3EF59AB4734E39BA5E1A2DB3DE66735C,4
601169,0CD3B5CF7149AD6FBC3C5520EAE0F67766D5EFD4,4
608527,8A432699C9A62BABAB76187B6E45CB6034A16835,4
608527,676B8CD5FDCA169E95CA501CF3A88C35EB6A0B07,4
492032,2FE65768B70EE06EFFFA1E96B4FC192AEA0929BE,4
411778,0D1F8099BD9A264FDF2B89A287A1D76D34EB219E,4
410224,491D1B58699BEFF482860F0ACA274E10104A6695,4
492032,3683901BB482DE084BA0C545544C98CBD4A7348F,4
450425,DF138864BC78BA87D364744C751DE3D4B7B21C73,4
450425,CA85B07B64D02C526533ABFB7706C0502095210D,4
784952,11055B0E19F04753A17D6D6C692D8271A30B2F35,4
355066,CF19042EFE51E0CF9724C89405C63D1463F816A2,4
563445,99D4A1332E3B3CBC6E35725F98E0C877EC97B92E,4
608527,D8B563DB933826101C18DD2DAAFF83F3A1C9E6DB,4
425675,0839CEE426404A0FE5F7ABCADE9EF5831D015138,4
